Invoice ID,Branch,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Date,Time,Payment,cogs,gross income,Rating
509-10-0516,B,Normal,Male,Home and lifestyle,45.97,4,9.194,02/09/2019,12:02,Ewallet,183.88,9.194,5.1
595-94-9924,A,Member,Female,Health and beauty,27.73,5,6.9325,3/26/2019,20:21,Credit card,138.65,6.9325,4.2
865-41-9075,A,Normal,Male,Food and beverages,11.53,7,4.0355,1/28/2019,17:35,Cash,80.71,4.0355,8.1
545-07-8534,C,Normal,Female,Health and beauty,58.32,2,5.832,2/14/2019,12:42,Ewallet,116.64,5.832,6.0
118-62-1812,C,Member,Female,Home and lifestyle,78.38,4,15.676,3/24/2019,17:56,Cash,313.52,15.676,7.9
450-42-3339,C,Normal,Male,Health and beauty,84.61,10,42.305,02/09/2019,18:58,Credit card,846.1,42.305,8.8
851-98-3555,B,Normal,Female,Health and beauty,82.88,5,20.72,3/24/2019,14:08,Credit card,414.4,20.72,6.6
186-71-5196,A,Member,Female,Food and beverages,79.54,2,7.954,3/27/2019,16:30,Ewallet,159.08,7.954,6.2
624-01-8356,B,Normal,Female,Home and lifestyle,49.01,10,24.505,1/27/2019,10:44,Credit card,490.1,24.505,4.2
313-66-9943,B,Member,Female,Food and beverages,29.15,3,4.3725,3/27/2019,20:29,Credit card,87.45,4.3725,7.3
151-27-8496,C,Normal,Female,Electronic accessories,56.13,4,11.226,1/19/2019,11:43,Ewallet,224.52,11.226,8.6
453-33-6436,A,Normal,Female,Home and lifestyle,93.12,8,37.248,02/07/2019,10:09,Cash,744.96,37.248,6.8
522-57-8364,A,Member,Male,Fashion accessories,51.34,8,20.536,1/31/2019,10:00,Ewallet,410.72,20.536,7.6
459-45-2396,A,Member,Female,Food and beverages,99.6,3,14.94,2/25/2019,18:45,Cash,298.8,14.94,5.8
717-96-4189,C,Normal,Female,Electronic accessories,35.49,6,10.647,02/02/2019,12:40,Cash,212.94,10.647,4.1
722-13-2115,C,Member,Male,Sports and travel,42.85,1,2.1425,3/14/2019,15:36,Credit card,42.85,2.1425,9.3
749-81-8133,A,Normal,Female,Fashion accessories,94.67,4,18.934,03/11/2019,12:04,Cash,378.68,18.934,6.8
777-67-2495,B,Normal,Male,Home and lifestyle,68.97,3,10.3455,2/22/2019,11:26,Ewallet,206.91,10.3455,8.7
636-98-3364,B,Member,Female,Electronic accessories,26.26,3,3.939,03/02/2019,12:36,Ewallet,78.78,3.939,6.3
246-55-6923,C,Member,Female,Home and lifestyle,35.79,9,16.1055,03/10/2019,15:06,Credit card,322.11,16.1055,5.1
181-82-6255,B,Normal,Female,Home and lifestyle,16.37,6,4.911,02/08/2019,10:58,Cash,98.22,4.911,7.0
838-02-1821,C,Member,Female,Home and lifestyle,12.73,2,1.273,2/22/2019,12:10,Credit card,25.46,1.273,5.2
887-42-0517,C,Normal,Female,Sports and travel,83.14,7,29.099,01/10/2019,10:31,Credit card,581.98,29.099,6.6
457-12-0244,C,Member,Female,Sports and travel,35.22,6,10.566,3/14/2019,13:49,Ewallet,211.32,10.566,6.5
226-34-0034,B,Normal,Female,Electronic accessories,13.78,4,2.756,01/10/2019,11:10,Ewallet,55.12,2.756,9.0
321-49-7382,B,Member,Male,Sports and travel,88.31,1,4.4155,2/15/2019,17:38,Credit card,88.31,4.4155,5.2
397-25-8725,A,Member,Female,Health and beauty,39.62,9,17.829,1/13/2019,17:54,Credit card,356.58,17.829,6.8
431-66-2305,B,Normal,Female,Electronic accessories,88.25,9,39.7125,2/15/2019,20:51,Credit card,794.25,39.7125,7.6
825-94-5922,B,Normal,Male,Sports and travel,25.31,2,2.531,03/02/2019,19:26,Ewallet,50.62,2.531,7.2
641-62-7288,B,Normal,Male,Home and lifestyle,99.92,6,29.976,3/24/2019,13:33,Ewallet,599.52,29.976,7.1
756-93-1854,C,Member,Female,Fashion accessories,83.35,2,8.335,02/02/2019,14:05,Credit card,166.7,8.335,9.5
243-55-8457,A,Normal,Female,Food and beverages,74.44,10,37.22,2/27/2019,11:40,Ewallet,744.4,37.22,5.1
458-10-8612,C,Normal,Male,Health and beauty,64.08,7,22.428,1/20/2019,12:27,Ewallet,448.56,22.428,7.6
501-61-1753,B,Normal,Female,Home and lifestyle,63.15,6,18.945,01/03/2019,20:24,Ewallet,378.9,18.945,9.8
235-06-8510,C,Member,Male,Home and lifestyle,85.72,3,12.858,1/24/2019,20:59,Ewallet,257.16,12.858,5.1
433-08-7822,C,Normal,Female,Health and beauty,78.89,7,27.6115,01/05/2019,19:48,Ewallet,552.23,27.6115,7.5
361-85-2571,A,Normal,Female,Sports and travel,89.48,5,22.37,3/30/2019,10:18,Cash,447.4,22.37,7.4
131-70-8179,A,Member,Female,Health and beauty,92.09,3,13.8135,2/17/2019,16:27,Cash,276.27,13.8135,4.2
500-02-2261,C,Normal,Female,Food and beverages,57.29,6,17.187,3/21/2019,17:04,Ewallet,343.74,17.187,5.9
720-72-2436,A,Normal,Male,Food and beverages,66.52,4,13.304,03/02/2019,18:14,Ewallet,266.08,13.304,6.9
702-83-5291,C,Member,Male,Fashion accessories,99.82,9,44.919,3/27/2019,10:43,Cash,898.38,44.919,6.6
809-69-9497,A,Normal,Female,Home and lifestyle,45.68,10,22.84,1/19/2019,19:30,Ewallet,456.8,22.84,5.7
449-16-6770,A,Normal,Male,Health and beauty,50.79,5,12.6975,2/19/2019,14:53,Credit card,253.95,12.6975,5.3
333-23-2632,A,Member,Male,Health and beauty,10.08,7,3.528,3/28/2019,20:14,Cash,70.56,3.528,4.2
489-82-1237,A,Normal,Female,Electronic accessories,93.88,7,32.858,01/05/2019,11:51,Credit card,657.16,32.858,7.3
859-97-6048,C,Member,Male,Electronic accessories,84.25,2,8.425,3/26/2019,14:13,Credit card,168.5,8.425,5.3
676-10-2200,B,Member,Male,Fashion accessories,53.78,1,2.689,02/03/2019,20:13,Ewallet,53.78,2.689,4.7
373-88-1424,C,Member,Male,Home and lifestyle,35.81,5,8.9525,02/06/2019,18:44,Ewallet,179.05,8.9525,7.9
365-16-4334,B,Normal,Female,Food and beverages,26.43,8,10.572,2/24/2019,14:26,Ewallet,211.44,10.572,8.9
503-21-4385,B,Member,Male,Health and beauty,39.91,3,5.9865,2/21/2019,12:40,Ewallet,119.73,5.9865,9.3
305-89-2768,B,Member,Female,Home and lifestyle,21.9,3,3.285,01/09/2019,18:43,Ewallet,65.7,3.285,4.7
574-80-1489,B,Member,Female,Food and beverages,62.85,4,12.57,2/25/2019,13:22,Ewallet,251.4,12.57,8.7
784-08-0310,C,Member,Female,Food and beverages,21.04,4,4.208,1/13/2019,13:58,Cash,84.16,4.208,7.6
200-40-6154,B,Member,Male,Home and lifestyle,65.91,6,19.773,02/09/2019,11:45,Cash,395.46,19.773,5.7
846-10-0341,A,Normal,Female,Fashion accessories,42.57,7,14.8995,01/06/2019,11:51,Cash,297.99,14.8995,6.8
577-34-7579,C,Member,Male,Food and beverages,50.49,9,22.7205,01/10/2019,17:16,Cash,454.41,22.7205,5.4
430-02-3888,B,Normal,Male,Electronic accessories,46.02,6,13.806,02/07/2019,15:55,Cash,276.12,13.806,7.1
867-47-1948,C,Normal,Female,Home and lifestyle,15800.0,10,7.9,01/09/2019,12:07,Cash,158.0,7.9,7.8
384-59-6655,A,Member,Female,Food and beverages,98.66,9,44.397,2/19/2019,15:07,Cash,887.94,44.397,8.4
256-58-3609,C,Member,Male,Fashion accessories,91.98,1,4.599,3/18/2019,15:29,Cash,91.98,4.599,9.8
324-92-3863,A,Member,Male,Electronic accessories,20.89,2,2.089,02/05/2019,18:45,Cash,41.78,2.089,9.8
593-08-5916,A,Normal,Female,Fashion accessories,15.5,1,0.775,3/19/2019,15:23,Credit card,15.5,0.775,7.4
364-34-2972,C,Member,Male,Electronic accessories,96.82,3,14.523,3/30/2019,20:37,Cash,290.46,14.523,6.7
794-42-3736,B,Normal,Male,Food and beverages,33.33,2,3.333,1/26/2019,14:41,Credit card,66.66,3.333,6.4
172-42-8274,2,Normal,Female,Electronic accessories,38.27,2,3.827,03/02/2019,18:18,Credit card,76.54,3.827,5.8
558-60-5016,A,Normal,Female,Home and lifestyle,33.3,9,14.985,03/04/2019,15:27,Ewallet,299.7,14.985,7.2
195-06-0432,A,Member,Male,Home and lifestyle,81.01,3,12.1515,1/13/2019,12:55,Credit card,243.03,12.1515,9.3
605-03-2706,A,Normal,Female,Health and beauty,15.8,3,2.37,3/25/2019,18:02,Cash,47.4,2.37,9.5
214-30-2776,B,Member,Female,Electronic accessories,34.49,5,8.6225,03/11/2019,19:44,Credit card,172.45,8.6225,9.0
746-04-1077,B,Member,Female,Food and beverages,84.63,10,42.315,01/01/2001,11:36,Credit card,846.3,42.315,9.0
448-34-8700,B,Member,Male,Home and lifestyle,36.91,7,12.9185,02/10/2019,13:51,Ewallet,258.37,12.9185,6.7
452-04-8808,B,Normal,Male,Electronic accessories,87.08,7,30.478,1/26/2019,15:17,Cash,609.56,30.478,5.5
531-56-4728,A,Normal,Male,Home and lifestyle,80.08,3,12.012,02/11/2019,15:29,Cash,240.24,12.012,5.4
744-82-9138,C,Normal,Male,Fashion accessories,86.13,2,8.613,02/07/2019,17:59,Cash,172.26,8.613,8.2
883-69-1285,B,Member,Male,Fashion accessories,49.92,2,4.992,03/06/2019,11:55,Credit card,99.84,4.992,7.0
221-25-5073,A,Normal,Female,Food and beverages,74.66,4,14.932,03/04/2019,10:39,Cash,298.64,14.932,8.5
518-71-6847,B,Member,Male,Food and beverages,26.6,6,7.98,2/26/2019,15:10,Ewallet,159.6,7.98,4.9
156-20-0370,B,Normal,Female,Electronic accessories,25.45,1,1.2725,03/10/2019,18:10,Credit card,25.45,1.2725,5.1
151-33-7434,B,Normal,Female,Food and beverages,67.77,1,3.3885,02/04/2019,20:43,Credit card,67.77,3.3885,6.5
728-47-9078,C,Member,Male,Food and beverages,59.59,4,11.918,1/19/2019,12:46,Cash,238.36,11.918,9.8
809-46-1866,A,Normal,Male,Health and beauty,58.15,4,11.63,1/23/2019,17:44,Cash,232.6,11.63,8.4
139-32-4183,A,Member,Female,Sports and travel,97.48,9,43.866,3/14/2019,14:19,Ewallet,877.32,43.866,7.4
148-41-7930,C,Normal,Male,Health and beauty,99.96,7,34.986,1/23/2019,10:33,Cash,699.72,34.986,6.1
189-40-5216,C,Normal,Male,Electronic accessories,96.37,7,33.7295,01/09/2019,11:40,Cash,674.59,33.7295,6.0
374-38-5555,B,Normal,Female,Fashion accessories,63.71,5,15.9275,02/07/2019,19:30,Ewallet,318.55,15.9275,8.5
764-44-8999,B,Normal,Female,Health and beauty,14.76,2,1.476,2/18/2019,14:42,Ewallet,29.52,1.476,4.3
552-44-5977,B,Member,Male,Health and beauty,62.0,8,24.8,01/03/2019,19:08,Credit card,496.0,24.8,6.2
267-62-7380,C,Member,Male,Electronic accessories,82.34,10,41.17,3/29/2019,19:12,Ewallet,823.4,41.17,4.3
430-53-4718,B,Member,Male,Health and beauty,75.37,8,30.148,1/28/2019,15:46,Credit card,602.96,30.148,8.4
886-18-2897,A,Normal,Female,Food and beverages,56.56,5,14.14,3/22/2019,19:06,Credit card,282.8,14.14,4.5
602-16-6955,B,Normal,Female,,76.6,10,38.3,1/24/2019,18:10,Ewallet,766.0,38.3,6.0
745-74-0715,A,Normal,Male,Electronic accessories,58.03,2,5.803,03/10/2019,20:46,Ewallet,116.06,5.803,8.8
690-01-6631,B,Normal,Male,Fashion accessories,17.49,10,8.745,2/22/2019,18:35,Ewallet,174.9,8.745,6.6
652-49-6720,C,Member,Female,Electronic accessories,60.95,1,3.0475,2/18/2019,11:40,Ewallet,60.95,3.0475,5.9
233-67-5758,C,Normal,Male,Health and beauty,40.35,1,2.0175,1/29/2019,13:46,Ewallet,40.35,2.0175,6.2
303-96-2227,B,Normal,Female,Home and lifestyle,97.38,10,48.69,03/02/2019,17:16,Ewallet,973.8,48.69,4.4
727-02-1313,A,Member,Male,Food and beverages,31.84,1,1.592,02/09/2019,13:22,Cash,31.84,1.592,7.7
347-56-2442,A,Normal,Male,Home and lifestyle,65.82,1,3.291,2/22/2019,15:33,Cash,65.82,3.291,4.1
849-09-3807,A,Member,Female,Fashion accessories,88.34,7,30.919,2/18/2019,13:28,Cash,618.38,30.919,6.6
225-32-0908,C,Normal,Female,Sports and travel,44.86,10,22.43,1/26/2019,19:54,Ewallet,448.6,22.43,8.2
873-51-0671,A,Member,Female,Sports and travel,21.98,7,7.693,01/10/2019,16:42,Ewallet,153.86,7.693,5.1
873-51-0671,A,Member,Female,Sports and travel,21.98,7,7.693,01/10/2019,16:42,Ewallet,153.86,7.693,5.1
